formula_id,formula_key,formula_category,formula_type,is_fixed,db_expression,excel_book,excel_sheet,excel_cell,resolution_note,oos_reason
760,V_2.9.1_ziel,verbrauch,ziel,False,Verbrauch_2_9_2_ziel / Verbrauch_2_9_0_ziel *100,_S.xlsx,4. Verbrauch,M88,Via verbrauch_to_excel.csv ('davon für Wärmepumpen'),
1268,V_2.9.2_ziel,verbrauch,ziel,False,Verbrauch_2_9_0_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1060,V_2.9_ziel,verbrauch,ziel,False,100 - Verbrauch_2_7_ziel - Verbrauch_2_7_3_ziel*Verbrauch_2_7 / 100 - Verbrauch_2_8_ziel,_S.xlsx,4. Verbrauch,M86,Via verbrauch_to_excel.csv ('davon Strom (verlustarm nutzb.)'),
758,V_2_9_ziel,verbrauch,ziel,False,100 - Verbrauch_2_7_ziel - Verbrauch_2_7_3_ziel*Verbrauch_2_7 / 100 - Verbrauch_2_8_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
110,V_3.1.0,verbrauch,status,False,Verbrauch_3_0 * Verbrauch_3_1 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1061,V_3.1.0_ziel,verbrauch,ziel,False,Verbrauch_3_0_ziel *Verbrauch_3_1_ziel /  100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
111,V_3.1.2,verbrauch,status,False,Verbrauch_3_1_0 * Verbrauch_3_1_1 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1062,V_3.1.2_ziel,verbrauch,ziel,False,Verbrauch_3_1_0_ziel * Verbrauch_3_1_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
112,V_3.2.0,verbrauch,status,False,Verbrauch_3_0 * Verbrauch_3_2 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1063,V_3.2.0_ziel,verbrauch,ziel,False,Verbrauch_3_0_ziel * Verbrauch_3_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
763,V_3_2_0_ziel,verbrauch,ziel,False,Verbrauch_3_0_ziel * Verbrauch_3_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
113,V_3.2.1.5,verbrauch,status,False,Verbrauch_3_2_0 * Verbrauch_3_2_1 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1064,V_3.2.1.5_ziel,verbrauch,ziel,False,Verbrauch_3_2_0_ziel * Verbrauch_3_2_1_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
114,V_3.2.3,verbrauch,status,False,Verbrauch_3_2_0 * Verbrauch_3_2_2 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1065,V_3.2.3_ziel,verbrauch,ziel,False,Verbrauch_3_2_1_5_ziel * Verbrauch_3_2_2_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
115,V_3.3,verbrauch,status,False,Verbrauch_3_2_3 + Verbrauch_3_1_2,_S.xlsx,4. Verbrauch,L107,"Via verbrauch_to_excel.csv ('Bedarfsniveau (Prod.-Vol., Proz.-Effiz.)')",
1066,V_3.3_ziel,verbrauch,ziel,False,Verbrauch_3_2_3_ziel + Verbrauch_3_1_2_ziel,_S.xlsx,4. Verbrauch,M107,"Via verbrauch_to_excel.csv ('Bedarfsniveau (Prod.-Vol., Proz.-Effiz.)')",
766,V_3_3_ziel,verbrauch,ziel,False,Verbrauch_3_2_3_ziel + Verbrauch_3_1_2_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
116,V_3.4.0,verbrauch,status,False,Verbrauch_3_3 * Verbrauch_3_4 / 100,_S.xlsx,4. Verbrauch,L77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
1067,V_3.4.0_ziel,verbrauch,ziel,False,Verbrauch_3_3_ziel * Verbrauch_3_4_ziel / 100,_S.xlsx,4. Verbrauch,M77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
767,V_3_4_0_ziel,verbrauch,ziel,False,Verbrauch_3_3_ziel * Verbrauch_3_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
176,V_3.4.2,verbrauch,status,False,Verbrauch_3_4 * (1 - Verbrauch_3_4_1 / 100),_S.xlsx,4. Verbrauch,L79,Via verbrauch_to_excel.csv ('> Wandlungsverluste Endanwendung'),
1068,V_3.4.2_ziel,verbrauch,ziel,False,Verbrauch_3_4_2_status * (1 - Verbrauch_3_4_1_ziel/100) / (1 - Verbrauch_3_4_1_status/100) * (Verbrauch_3_4_ziel / Verbrauch_3_4_status),_S.xlsx,4. Verbrauch,M79,Via verbrauch_to_excel.csv ('> Wandlungsverluste Endanwendung'),
768,V_3_4_2_ziel,verbrauch,ziel,False,Verbrauch_3_4_2_status * (1 - Verbrauch_3_4_1_ziel/100) / (1 - Verbrauch_3_4_1_status/100) * (Verbrauch_3_4_ziel / Verbrauch_3_4_status),,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
177,V_3.4.3,verbrauch,status,False,0,_S.xlsx,4. Verbrauch,L80,Via verbrauch_to_excel.csv ('= Einsparung gegenüber Status (relativ)'),
1069,V_3.4.3_ziel,verbrauch,ziel,False,Verbrauch_3_4_2_status - Verbrauch_3_4_2_ziel,_S.xlsx,4. Verbrauch,M80,Via verbrauch_to_excel.csv ('= Einsparung gegenüber Status (relativ)'),
769,V_3_4_3_ziel,verbrauch,ziel,False,Verbrauch_3_4_2_status - Verbrauch_3_4_2_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
178,V_3.4.4,verbrauch,status,False,Verbrauch_3_4_3 * Verbrauch_3_3 / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1070,V_3.4.4_ziel,verbrauch,ziel,False,Verbrauch_3_4_3_ziel * Verbrauch_3_3_ziel / 100 * Verbrauch_3_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
770,V_3_4_4_ziel,verbrauch,ziel,False,Verbrauch_3_4_3_ziel * Verbrauch_3_3_ziel / 100 * Verbrauch_3_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
117,V_3.5.0,verbrauch,status,False,Verbrauch_3_3 * Verbrauch_3_5 / 100,_S.xlsx,4. Verbrauch,L77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
1071,V_3.5.0_ziel,verbrauch,ziel,False,Verbrauch_3_3_Ziel * Verbrauch_3_5_Ziel / 100,_S.xlsx,4. Verbrauch,M77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
771,V_3_5_0_ziel,verbrauch,ziel,False,Verbrauch_3_3_Ziel * Verbrauch_3_5_Ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
179,V_3.6,verbrauch,status,False,100 - Verbrauch_3_4_status - Verbrauch_3_5_status - Verbrauch_3_4_3_status * Verbrauch_3_4_status / 100,_S.xlsx,4. Verbrauch,L117,Via verbrauch_to_excel.csv ('davon Strom (verlustarm nutzbar)'),
118,V_3.6.0,verbrauch,status,False,Verbrauch_3_3 * Verbrauch_3_6 / 100,_S.xlsx,4. Verbrauch,L77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
1072,V_3.6.0_ziel,verbrauch,ziel,False,Verbrauch_3_3_ziel * Verbrauch_3_6_ziel / 100,_S.xlsx,4. Verbrauch,M77,Via verbrauch_to_excel.csv ('= Endenergieverbrauch'),
1073,V_3.6_ziel,verbrauch,ziel,False,100 - Verbrauch_3_4_ziel - Verbrauch_3_5_ziel - Verbrauch_3_4_3_ziel * Verbrauch_3_4_ziel / 100,_S.xlsx,4. Verbrauch,M117,Via verbrauch_to_excel.csv ('davon Strom (verlustarm nutzbar)'),
772,V_3_6_ziel,verbrauch,ziel,False,100 - Verbrauch_3_4_ziel - Verbrauch_3_5_ziel - Verbrauch_3_4_3_ziel * Verbrauch_3_4_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
119,V_3.7,verbrauch,status,False,Verbrauch_3_6_0 + Verbrauch_3_5_0 + Verbrauch_3_4_0,_S.xlsx,4. Verbrauch,L120,Via verbrauch_to_excel.csv ('Endenergieverbrauch PW gesamt'),
1074,V_3.7_ziel,verbrauch,ziel,False,Verbrauch_3_6_0_Ziel + Verbrauch_3_5_0_Ziel + Verbrauch_3_4_0_Ziel,_S.xlsx,4. Verbrauch,M120,Via verbrauch_to_excel.csv ('Endenergieverbrauch PW gesamt'),
774,V_3_7_ziel,verbrauch,ziel,False,Verbrauch_3_6_0_Ziel + Verbrauch_3_5_0_Ziel + Verbrauch_3_4_0_Ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
126,V_4.0,verbrauch,status,False,Verbrauch_4_1,_S.xlsx,4. Verbrauch,L122,Via verbrauch_to_excel.csv ('Mobile Anwendungen (MA)'),
1075,V_4.0_ziel,verbrauch,ziel,False,Verbrauch_4_1_ziel,_S.xlsx,4. Verbrauch,M122,Via verbrauch_to_excel.csv ('Mobile Anwendungen (MA)'),
775,V_4_0_ziel,verbrauch,ziel,False,Verbrauch_4_1_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
125,V_4.1,verbrauch,status,False,Verbrauch_4_1_1 + Verbrauch_4_1_2,_S.xlsx,4. Verbrauch,L123,"Via verbrauch_to_excel.csv ('MA am Boden (Straße, Schiene, Schifffahrt, Maschinen)')",
185,V_4.1.1.10,verbrauch,status,False,Verbrauch_4_1_1_4_0 * Verbrauch_4_1_1_9 / Verbrauch_4_1_1_7,_S.xlsx,4. Verbrauch,L136,Via verbrauch_to_excel.csv ('Stromverbrauch PVk'),
1076,V_4.1.1.10_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_9_ziel / Verbrauch_4_1_1_7_ziel,_S.xlsx,4. Verbrauch,M136,Via verbrauch_to_excel.csv ('Stromverbrauch PVk'),
777,V_4_1_1_10_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_9_ziel / Verbrauch_4_1_1_7_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
186,V_4.1.1.11,verbrauch,status,False,100 - Verbrauch_4_1_1_6,_S.xlsx,4. Verbrauch,L138,Via verbrauch_to_excel.csv ('Anteil Verbrenn.Trakt.an Endverbr.PVk'),
1077,V_4.1.1.11_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 0, 100 - Verbrauch_4_1_1_6_ziel)",_S.xlsx,4. Verbrauch,M138,Via verbrauch_to_excel.csv ('Anteil Verbrenn.Trakt.an Endverbr.PVk'),
778,V_4_1_1_11_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 0, 100 - Verbrauch_4_1_1_6_ziel)",,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
187,V_4.1.1.13,verbrauch,status,False,Verbrauch_4_1_1_11 * Verbrauch_4_1_1_12 / 100,_S.xlsx,4. Verbrauch,L140,Via verbrauch_to_excel.csv ('Anteil NE Verbrenn.Trakt.an Endverbr.PVk'),
1078,V_4.1.1.13_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_11_ziel * Verbrauch_4_1_1_12_ziel / 100,_S.xlsx,4. Verbrauch,M140,Via verbrauch_to_excel.csv ('Anteil NE Verbrenn.Trakt.an Endverbr.PVk'),
779,V_4_1_1_13_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_11_ziel * Verbrauch_4_1_1_12_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
189,V_4.1.1.15,verbrauch,status,False,Verbrauch_4_1_1_4_0 * Verbrauch_4_1_1_14 / Verbrauch_4_1_1_12,_S.xlsx,4. Verbrauch,L142,Via verbrauch_to_excel.csv ('Kohlenwasserstoff-Verbr.(gasf.) PVk'),
1080,V_4.1.1.15_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_14_ziel / Verbrauch_4_1_1_12_ziel,_S.xlsx,4. Verbrauch,M142,Via verbrauch_to_excel.csv ('Kohlenwasserstoff-Verbr.(gasf.) PVk'),
781,V_4_1_1_15_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_14_ziel / Verbrauch_4_1_1_12_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
190,V_4.1.1.16,verbrauch,status,False,0,_S.xlsx,4. Verbrauch,L144,Via verbrauch_to_excel.csv ('Anteil FC-Trakt.an Endverbr.PVk'),
1081,V_4.1.1.16_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 100 - Verbrauch_4_1_1_6_ziel, 0)",_S.xlsx,4. Verbrauch,M144,Via verbrauch_to_excel.csv ('Anteil FC-Trakt.an Endverbr.PVk'),
782,V_4_1_1_16_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 100 - Verbrauch_4_1_1_6_ziel, 0)",,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
191,V_4.1.1.18,verbrauch,status,False,Verbrauch_4_1_1_16 * Verbrauch_4_1_1_17 / 100,_S.xlsx,4. Verbrauch,L146,Via verbrauch_to_excel.csv ('Anteil NE FC-Trakt.an Endverbr.PVk'),
1082,V_4.1.1.18_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_16_ziel * Verbrauch_4_1_1_17_ziel / 100,_S.xlsx,4. Verbrauch,M146,Via verbrauch_to_excel.csv ('Anteil NE FC-Trakt.an Endverbr.PVk'),
783,V_4_1_1_18_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_16_ziel * Verbrauch_4_1_1_17_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
192,V_4.1.1.19,verbrauch,status,False,0,_S.xlsx,4. Verbrauch,L147,Via verbrauch_to_excel.csv ('Anteil NE FC-Trakt.an NE ges.PVk'),
1083,V_4.1.1.19_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_1_9_ziel; 0)",_S.xlsx,4. Verbrauch,M147,Via verbrauch_to_excel.csv ('Anteil NE FC-Trakt.an NE ges.PVk'),
784,V_4_1_1_19_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_1_9_ziel; 0)",,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
120,V_4.1.1.2,verbrauch,status,False,Verbrauch_4_1_0 * Verbrauch_4_1_1 / 100 * Verbrauch_4_1_1_1 / 100,_S.xlsx,4. Verbrauch,L127,Via verbrauch_to_excel.csv ('Bedarfsniveau PVk (nach Entwicklung)'),
193,V_4.1.1.20,verbrauch,status,False,Verbrauch_4_1_1_4_0 * Verbrauch_4_1_1_19 / Verbrauch_4_1_1_17,_S.xlsx,4. Verbrauch,L148,Via verbrauch_to_excel.csv ('Wasserstoffverbrauch PVk'),
1084,V_4.1.1.20_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_19_ziel / Verbrauch_4_1_1_17_ziel,_S.xlsx,4. Verbrauch,M148,Via verbrauch_to_excel.csv ('Wasserstoffverbrauch PVk'),
786,V_4_1_1_20_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_19_ziel / Verbrauch_4_1_1_17_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
1085,V_4.1.1.2_ziel,verbrauch,ziel,False,Verbrauch_4_1_0_ziel * Verbrauch_4_1_1_ziel / 100 * Verbrauch_4_1_1_1_ziel / 100,_S.xlsx,4. Verbrauch,M127,Via verbrauch_to_excel.csv ('Bedarfsniveau PVk (nach Entwicklung)'),
180,V_4.1.1.3,verbrauch,status,False,Verbrauch_4_1_1_6 * Verbrauch_4_1_1_7 / 100  + Verbrauch_4_1_1_11 * Verbrauch_4_1_1_12 / 100,_S.xlsx,4. Verbrauch,L128,Via verbrauch_to_excel.csv ('Nutzungsgrad Traktionsmix'),
1086,V_4.1.1.3_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_6_ziel * Verbrauch_4_1_1_7_ziel/100 + Verbrauch_4_1_1_11_ziel * Verbrauch_4_1_1_12_ziel/100 + Verbrauch_4_1_1_16_ziel * Verbrauch_4_1_1_17_ziel/100,_S.xlsx,4. Verbrauch,M128,Via verbrauch_to_excel.csv ('Nutzungsgrad Traktionsmix'),
181,V_4.1.1.4.0,verbrauch,status,False,Verbrauch_4_1_1_2 * Verbrauch_4_1_1_3 / 100,_S.xlsx,4. Verbrauch,L129,Via verbrauch_to_excel.csv ('Nutzenergie (NE) gesamt PVk'),
1087,V_4.1.1.4.0_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_2_status * 0,_S.xlsx,4. Verbrauch,M129,Via verbrauch_to_excel.csv ('Nutzenergie (NE) gesamt PVk'),
182,V_4.1.1.4.1,verbrauch,status,False,Verbrauch_4_1_1_4_0*0,_S.xlsx,4. Verbrauch,L129,Via verbrauch_to_excel.csv ('Nutzenergie (NE) gesamt PVk'),
1088,V_4.1.1.4.1_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_4_0_status * Verbrauch_4_1_1_2_ziel / Verbrauch_4_1_1_2_status,_S.xlsx,4. Verbrauch,M129,Via verbrauch_to_excel.csv ('Nutzenergie (NE) gesamt PVk'),
789,V_4_1_1_4_1_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_4_0_status * Verbrauch_4_1_1_2_ziel / Verbrauch_4_1_1_2_status,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
183,V_4.1.1.8,verbrauch,status,False,Verbrauch_4_1_1_6 * Verbrauch_4_1_1_7 / 100,_S.xlsx,4. Verbrauch,L134,Via verbrauch_to_excel.csv ('Anteil NE Elektrotrakt.an Endverbr. PVk'),
1089,V_4.1.1.8_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_6_ziel * Verbrauch_4_1_1_7_ziel / 100,_S.xlsx,4. Verbrauch,M134,Via verbrauch_to_excel.csv ('Anteil NE Elektrotrakt.an Endverbr. PVk'),
790,V_4_1_1_8_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_6_ziel * Verbrauch_4_1_1_7_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
184,V_4.1.1.9,verbrauch,status,False,Verbrauch_4_1_1_8 / Verbrauch_4_1_1_3 *100,_S.xlsx,4. Verbrauch,L135,Via verbrauch_to_excel.csv ('Anteil NE Elektrotrakt.an NE ges.PVk'),
1090,V_4.1.1.9_ziel,verbrauch,ziel,False,Verbrauch_4_1_1_8_ziel / Verbrauch_4_1_1_3_ziel *100,_S.xlsx,4. Verbrauch,M135,Via verbrauch_to_excel.csv ('Anteil NE Elektrotrakt.an NE ges.PVk'),
194,V_4.1.2,verbrauch,status,False,100 - Verbrauch_4_1_1,_S.xlsx,4. Verbrauch,L150,Via verbrauch_to_excel.csv ('davon Güterverkehr u. a. (GVk)'),
200,V_4.1.2.10,verbrauch,status,False,Verbrauch_4_1_2_4_0 * Verbrauch_4_1_2_9 / Verbrauch_4_1_2_7,_S.xlsx,4. Verbrauch,L161,Via verbrauch_to_excel.csv ('Stromverbrauch GVk'),
1091,V_4.1.2.10_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_9_ziel / Verbrauch_4_1_2_7_ziel,_S.xlsx,4. Verbrauch,M161,Via verbrauch_to_excel.csv ('Stromverbrauch GVk'),
793,V_4_1_2_10_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_9_ziel / Verbrauch_4_1_2_7_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
201,V_4.1.2.11,verbrauch,status,False,100 - Verbrauch_4_1_2_6_status,_S.xlsx,4. Verbrauch,L163,Via verbrauch_to_excel.csv ('Anteil Verbrenn.-Trakt.an Endverbr.GVk'),
1092,V_4.1.2.11_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 0; 100 - Verbrauch_4_1_2_6_ziel)",_S.xlsx,4. Verbrauch,M163,Via verbrauch_to_excel.csv ('Anteil Verbrenn.-Trakt.an Endverbr.GVk'),
202,V_4.1.2.13,verbrauch,status,False,Verbrauch_4_1_2_11 * Verbrauch_4_1_2_12 / 100,_S.xlsx,4. Verbrauch,L165,Via verbrauch_to_excel.csv ('Anteil NE Verbrenn-Trakt.an Endverbr.GVk'),
1093,V_4.1.2.13_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_11_ziel * Verbrauch_4_1_2_12_ziel / 100,_S.xlsx,4. Verbrauch,M165,Via verbrauch_to_excel.csv ('Anteil NE Verbrenn-Trakt.an Endverbr.GVk'),
795,V_4_1_2_13_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_11_ziel * Verbrauch_4_1_2_12_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
203,V_4.1.2.14,verbrauch,status,False,100 - Verbrauch_4_1_2_9,_S.xlsx,4. Verbrauch,L166,Via verbrauch_to_excel.csv ('Anteil NE Verbrenn.Trakt.an NE ges.GVk'),
1094,V_4.1.2.14_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 0; 100 - Verbrauch_4_1_2_9_ziel)",_S.xlsx,4. Verbrauch,M166,Via verbrauch_to_excel.csv ('Anteil NE Verbrenn.Trakt.an NE ges.GVk'),
796,V_4_1_2_14_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 0; 100 - Verbrauch_4_1_2_9_ziel)",,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
204,V_4.1.2.15,verbrauch,status,False,Verbrauch_4_1_2_4_0 * Verbrauch_4_1_2_14 / Verbrauch_4_1_2_12,_S.xlsx,4. Verbrauch,L167,Via verbrauch_to_excel.csv ('Kohlenwasserstoff-Verbr.(gasf.) GVk'),
1095,V_4.1.2.15_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_14_ziel / Verbrauch_4_1_2_12_ziel,_S.xlsx,4. Verbrauch,M167,Via verbrauch_to_excel.csv ('Kohlenwasserstoff-Verbr.(gasf.) GVk'),
797,V_4_1_2_15_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_14_ziel / Verbrauch_4_1_2_12_ziel,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
205,V_4.1.2.16,verbrauch,status,False,0,_S.xlsx,4. Verbrauch,L169,Via verbrauch_to_excel.csv ('Anteil FC-Trakt.an Endverbr.GVk'),
1096,V_4.1.2.16_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_2_6_ziel; 0)",_S.xlsx,4. Verbrauch,M169,Via verbrauch_to_excel.csv ('Anteil FC-Trakt.an Endverbr.GVk'),
798,V_4_1_2_16_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_2_6_ziel; 0)",,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
206,V_4.1.2.18,verbrauch,status,False,Verbrauch_4_1_2_16 * Verbrauch_4_1_2_17 / 100,_S.xlsx,4. Verbrauch,L171,Via verbrauch_to_excel.csv ('Anteil NE FC-Trakt.an Endverbr.GVk'),
1097,V_4.1.2.18_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_16_ziel * Verbrauch_4_1_2_17_ziel / 100,_S.xlsx,4. Verbrauch,M171,Via verbrauch_to_excel.csv ('Anteil NE FC-Trakt.an Endverbr.GVk'),
799,V_4_1_2_18_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_16_ziel * Verbrauch_4_1_2_17_ziel / 100,,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
207,V_4.1.2.19,verbrauch,status,False,0,_S.xlsx,4. Verbrauch,L172,Via verbrauch_to_excel.csv ('Anteil NE FC-Trakt.an NE ges.GVk'),
1098,V_4.1.2.19_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_2_9_ziel; 0)",_S.xlsx,4. Verbrauch,M172,Via verbrauch_to_excel.csv ('Anteil NE FC-Trakt.an NE ges.GVk'),
800,V_4_1_2_19_ziel,verbrauch,ziel,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_2_9_ziel; 0)",,,,,CHAINED_OOS — verbrauch/gebäudewärme CSVs have no mapping. Likely a placeholder for a missing or archived code.
121,V_4.1.2.2,verbrauch,status,False,Verbrauch_4_1_0*Verbrauch_4_1_2 / 100*Verbrauch_4_1_2_1 / 100,_S.xlsx,4. Verbrauch,L152,Via verbrauch_to_excel.csv ('Bedarfsniveau GVk (nach Entwicklung)'),
208,V_4.1.2.20,verbrauch,status,False,Verbrauch_4_1_2_4_0 * Verbrauch_4_1_2_19 / Verbrauch_4_1_2_17,_S.xlsx,4. Verbrauch,L173,Via verbrauch_to_excel.csv ('Wasserstoffverbrauch GVk'),
1099,V_4.1.2.20_ziel,verbrauch,ziel,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_19_ziel / Verbrauch_4_1_2_17_ziel,_S.xlsx,4. Verbrauch,M173,Via verbrauch_to_excel.csv ('Wasserstoffverbrauch GVk'),
